Provider Id,Provider Name,Provider Street Address,Provider State,Provider Zip Code,"latitude,longitude",County,
110074,ATHENS REGIONAL MEDICAL CENTER,1199 PRINCE AVENUE,GA,30606,"33.961136,-83.398276",clarke,
110075,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,GA,30458,"32.414409,-81.770256",bulloch,
110076,DEKALB MEDICAL CENTER,2701 N DECATUR ROAD,GA,30033,"33.790784,-84.282827",de kalb,
110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,550 PEACHTREE ST NE,GA,30308,"33.768557,-84.386425",fulton,
110079,GRADY MEMORIAL HOSPITAL,80 JESSE HILL JR DRIVE SE,GA,30303,"33.751671,-84.382079",fulton,
110082,SAINT JOSEPH'S HOSPITAL OF ATLANTA INC,5665 PEACHTREE DUNWOODY ROAD,GA,30342,"33.908526,-84.349578",de kalb,
110083,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,GA,30309,"33.838235,-84.380897",fulton,
110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA ROAD,GA,31082,"32.99578,-82.804252",washington,
110087,GWINNETT MEDICAL CENTER,1000 MEDICAL CENTER BOULEVARD,GA,30045,"33.963508,-84.017687",gwinnett,
110089,COFFEE REGIONAL MEDICAL CENTER,1101 OCILLA ROAD,GA,31533,"31.509602,-82.863455",coffee,
110091,ROCKDALE MEDICAL CENTER,1412 MILSTEAD AVENUE NE,GA,30012,"33.680723,-84.002",rockdale,
110092,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,GA,31023,"32.185589,-83.178845",dodge,
110095,TIFT REGIONAL MEDICAL CENTER,901 E 18TH STREET,GA,31793,"31.471582,-83.491372",tift,
110100,JEFFERSON HOSPITAL,1067 PEACHTREE ST,GA,30434,"33.00924,-82.404424",jefferson,
110101,MEMORIAL HOSPITAL OF ADEL INC,706 N PARRISH,GA,31620,"31.143918,-83.424795",cook,
110104,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,GA,31015,"31.976828,-83.78282",crisp,
110105,COLQUITT REGIONAL MEDICAL CENTER,3131 THOMASVILLE HWY BOX 40,GA,31768,"31.125842,-83.780401",colquitt,
110107,MEDICAL CENTER OF CENTRAL GEORGIA,777 HEMLOCK STREET,GA,31201,"32.833881,-83.635319",bibb,
110109,EMANUEL MEDICAL CENTER,117 KITE ROAD,GA,30401,"32.592759,-82.347172",emanuel,
110111,MCDUFFIE REGIONAL MEDICAL CENTER,521 HILL STREET SW,GA,30824,"33.462999,-82.491947",mcduffie,
110112,BERRIEN COUNTY HOSPITAL,1221 EAST MCPHERSON STREET,GA,31639,"31.203411,-83.238353",berrien,
110113,BURKE MEDICAL CENTER,351 LIBERTY ST,GA,30830,"33.083334,-82.011564",burke,
110115,ATLANTA MEDICAL CENTER,303 PARKWAY DR NE,GA,30312,"33.762907,-84.372961",fulton,
110121,GRADY GENERAL HOSPITAL,1155 5TH STREET SE,GA,39828,"30.863579,-84.200323",grady,
110122,SOUTH GEORGIA MEDICAL CENTER,2501 NORTH PATTERSON STREET PO BOX 1727,GA,31603,"30.862019,-83.286238",lowndes,
110124,WAYNE MEMORIAL HOSPITAL,865 SOUTH FIRST STREET,GA,31545,"31.60197,-81.891852",wayne,
110125,FAIRVIEW PARK HOSPITAL,200 INDUSTRIAL BOULEVARD,GA,31021,"32.53229,-82.950477",laurens,
110128,MEADOWS REGIONAL MEDICAL CENTER,ONE MEADOWS PARKWAY,GA,30474,"32.209035,-82.375852",toombs,
110129,ST FRANCIS HOSPITAL INC,2122 MANCHESTER EXPRESSWAY,GA,31995,"32.505724,-84.960145",muscogee,
110132,MEMORIAL HOSPITAL AND MANOR,1500 E SHOTWELL STREET,GA,39819,"30.902947,-84.552236",decatur,
110135,TAYLOR REGIONAL HOSPITAL,1297 MACON HIGHWAY,GA,31036,"33.739485,-83.429082",oconee,
110142,EVANS MEMORIAL HOSPITAL,200 N RIVER STREET,GA,30417,"32.166191,-81.898773",evans,
110143,WELLSTAR COBB HOSPITAL,3950 AUSTELL RD,GA,30106,"33.856383,-84.604463",cobb,
110146,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,2000 DAN PROCTOR DRIVE,GA,31558,"30.780825,-81.614525",camden,
110150,OCONEE REGIONAL MEDICAL CENTER,821 N COBB STREET  POST OFFICE BOX 690,GA,31061,"33.089683,-83.245393",baldwin,
110153,PERRY HOSPITAL,1120 MORNINGSIDE DR,GA,31069,"32.45961,-83.709672",houston,
110161,NORTHSIDE HOSPITAL,1000 JOHNSON FERRY ROAD NE,GA,30342,"33.909188,-84.354051",fulton,
110163,PHOEBE NORTH,2000 PALMYRA RD BOX 1908,GA,31701,"31.606624,-84.169543",dougherty,
110164,COLISEUM MEDICAL CENTER,350 HOSPITAL DRIVE,GA,31217,"32.847257,-83.617929",bibb,
110165,SOUTHERN REGIONAL MEDICAL CENTER,11 UPPER RIVERDALE ROAD SW,GA,30274,"33.579383,-84.389673",clayton,
110168,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,GA,30165,"34.277041,-85.194965",floyd,
110177,DOCTORS HOSPITAL,3651 WHEELER ROAD,GA,30909,"33.48297,-82.090157",richmond,
110183,EMORY-ADVENTIST HOSPITAL,3949 SOUTH COBB DRIVE,GA,30080,"33.857702,-84.515418",cobb,
110184,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,GA,30134,"33.739384,-84.731108",douglas,
110186,DOCTORS HOSPITAL,616 19TH STREET,GA,31901,"32.48015,-84.984618",muscogee,
110187,CHESTATEE REGIONAL HOSPITAL,227 MOUNTAIN DR,GA,30533,"34.522791,-83.975617",lumpkin,
110189,FANNIN REGIONAL HOSPITAL,2855 OLD HIGHWAY 5 NORTH,GA,30513,"34.91756,-84.374543",fannin,
110190,FLINT RIVER HOSPITAL,509 SUMTER STREET BOX 770,GA,31063,"32.294911,-84.030951",macon,
110191,HENRY MEDICAL CENTER INC,1133 EAGLE'S LANDING PARKWAY,GA,30281,"33.510351,-84.227174",henry,
110192,EMORY EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,GA,30078,"33.877562,-84.021847",gwinnett,
110194,DONALSONVILLE HOSPITAL INC,102 HOSPITAL CIR,GA,39845,"31.0514,-84.881115",seminole,
110198,NORTH FULTON REGIONAL HOSPITAL,3000 HOSPITAL BOULEVARD,GA,30076,"34.063173,-84.319894",fulton,
110200,HUGHSTON HOSPITAL,100 FRIST COURT,GA,31909,"32.534523,-84.951166",muscogee,
110201,COLISEUM NORTHSIDE HOSPITAL,400 CHARTER BOULEVARD,GA,31210,"32.87152,-83.694532",bibb,
110203,WESLEY WOODS GERIATRIC HOSPITAL,1821 CLIFTON ROAD NE,GA,30329,"33.804929,-84.33112",de kalb,
110205,NORTH GEORGIA MEDICAL CENTER,1362 SOUTH MAIN STREET,GA,30540,"34.680097,-84.492728",gilmer,
110209,TURNING POINT HOSPITAL,3015 VETERANS PARKWAY,GA,31788,"31.132468,-83.770005",colquitt,
110212,SMITH NORTHVIEW HOSPITAL,4280 NORTH VALDOSTA ROAD,GA,31602,"30.898666,-83.335643",lowndes,
110215,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,GA,30214,"33.452609,-84.508483",fayette,
110219,SOUTH FULTON MEDICAL CENTER,1170 CLEVELAND AVENUE,GA,30344,"33.68039,-84.426974",fulton,
110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,1266 HIGHWAY 515 SOUTH,GA,30143,"34.446111,-84.447131",pickens,
110226,DEKALB MEDICAL CENTER AT HILLANDALE,2801 DEKALB MEDICAL PARKWAY,GA,30058,"33.705755,-84.147998",de kalb,
110229,PIEDMONT NEWNAN HOSPITAL INC,60 HOSPITAL ROAD,GA,30263,"33.391148,-84.815594",coweta,
110230,EMORY JOHNS CREEK HOSPITAL,6325 HOSPITAL PARKWAY,GA,30097,"34.066701,-84.176432",fulton,
120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HI,96813,"21.307872,-157.854882",Honolulu,
120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,HI,96793,"20.884628,-156.489483",Maui,
120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,HI,96786,"21.499037,-158.026225",Honolulu,
120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HI,96720,"19.718458,-155.112286",Hawaii,
120006,CASTLE MEDICAL CENTER,640 ULUKAHIKI ST,HI,96734,"21.380724,-157.757912",Honolulu,
120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HI,96817,"21.321667,-157.857157",Honolulu,
120010,HAWAII MEDICAL CENTER EAST,2230 LILIHA STREET,HI,96817,"21.329634,-157.853003",Honolulu,
120011,KAISER FOUNDATION HOSPITAL,3288 MOANALUA RD,HI,96819,"21.363328,-157.899879",Honolulu,
120014,WILCOX MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,HI,96766,"21.98541,-159.364487",Kauai,
120019,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,HI,96750,"19.519948,-155.917386",Hawaii,
120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HI,96813,"21.3027,-157.850403",Honolulu,
120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,HI,96701,"21.383459,-157.938398",Honolulu,
120027,HAWAII MEDICAL CENTER WEST,91-2141 FORT WEAVER ROAD,HI,96706,"21.371049,-158.027532",Honolulu,
120028,NORTH HAWAII COMMUNITY HOSPITAL,67 1125 MAMALAHOA HIGHWAY,HI,96743,"20.02287,-155.665003",Hawaii,
130002,ST LUKES MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,ID,83301,"42.590733,-114.495978",twin falls,
130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,ID,83501,"46.416496,-117.024996",nez perce,
130006,ST LUKES REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,ID,83712,"43.612852,-116.192315",ada,
130007,ST ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,ID,83706,"43.614467,-116.257081",ada,
130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,1512 TWELFTH AVENUE ROAD,ID,83686,"43.553871,-116.570671",canyon,
130014,WEST VALLEY MEDICAL CENTER,1717 ARLINGTON STREET,ID,83605,"43.654466,-116.694852",canyon,
130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,ID,83404,"43.470047,-111.991614",bonneville,
130025,MADISON MEMORIAL HOSPITAL,450 EAST MAIN STREET,ID,83440,"43.825893,-111.770852",madison,
130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,ID,83201,"42.873913,-112.421018",bannock,
130049,KOOTENAI MEDICAL CENTER,2003 KOOTENAI HEALTH WAY,ID,83814,"47.696291,-116.793832",kootenai,
130063,TREASURE VALLEY HOSPITAL,8800 WEST EMERALD STREET,ID,83704,"43.612537,-116.291012",ada,
130065,MOUNTAIN VIEW HOSPITAL,2325 CORONADO STREET,ID,83404,"43.474234,-111.987777",bonneville,
130066,NORTHWEST SPECIALTY HOSPITAL,1593 EAST POLSTON AVENUE,ID,83854,"47.715237,-116.92433",kootenai,
140001,GRAHAM HOSPITAL ASSOCIATION,210 WEST WALNUT STREET,IL,61520,"40.552825,-90.039318",fulton,
140002,ALTON MEMORIAL HOSPITAL,ONE MEMORIAL DRIVE,IL,62002,"38.899687,-90.159136",madison,
140007,PROVENA ST JOSEPH MEDICAL CENTER,333 N MADISON,IL,60435,"41.527604,-88.136163",will,
140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,701 WEST NORTH AVE,IL,60160,"41.910773,-87.84449",cook,
140010,EVANSTON HOSPITAL,2650 RIDGE AVE,IL,60201,"42.065785,-87.684678",cook,
140011,HERRIN HOSPITAL,201 S 14TH ST,IL,62948,"37.801437,-89.026215",williamson,
140012,KATHERINE SHAW BETHEA HOSPITAL,403 E 1ST ST,IL,61021,"41.844549,-89.479111",lee,
140013,PROCTOR HOSPITAL,5409 N KNOXVILLE AVE,IL,61614,"40.752608,-89.593251",peoria,
140015,BLESSING HOSPITAL,BROADWAY AT 11TH STREET,IL,62301,"39.935631,-91.398332",adams,
140018,MT SINAI HOSPITAL MEDICAL CENTER,15TH STREET AT CALIFORNIA,IL,60608,"41.860111,-87.695707",cook,
140019,SHELBY MEMORIAL HOSPITAL,200 S CEDAR ST,IL,62565,"39.40551,-88.80783",shelby,
140026,ST MARYS HOSPITAL,111  SPRING STREET,IL,61364,"41.114293,-88.835306",la salle,
140029,COPLEY MEMORIAL HOSPITAL,2000 OGDEN AVENUE,IL,60504,"41.729497,-88.269583",du page,
140030,SHERMAN HOSPITAL,1425 NORTH RANDALL ROAD,IL,60123,"42.055641,-88.338505",kane,
140032,ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,IL,62401,"39.125544,-88.54954",effingham,
140034,ST MARYS HOSPITAL,400 NORTH PLEASANT AVENUE,IL,62801,"38.530094,-89.117275",marion,
140040,GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,IL,61401,"40.955596,-90.366197",knox,
140043,CGH MEDICAL CENTER,100 EAST LEFEVRE ROAD,IL,61081,"41.801587,-89.697155",whiteside,
140046,GOOD SAMARITAN REGIONAL HLTH CENTER,605 N 12TH STREET,IL,62864,"38.322934,-88.910245",jefferson,
140048,ADVOCATE TRINITY HOSPITAL,2320 E 93RD ST,IL,60617,"41.726676,-87.566974",cook,
140049,WEST SUBURBAN MEDICAL CENTER,3 ERIE COURT,IL,60302,"41.891372,-87.776114",cook,
140051,SKOKIE HOSPITAL,9600 GROSS POINT ROAD,IL,60076,"42.056389,-87.740797",cook,
140052,SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,IL,62002,"38.907557,-90.171963",madison,
140053,ST JOHNS HOSPITAL,800 E CARPENTER ST,IL,62769,"39.805729,-89.645185",sangamon,
140054,MACNEAL  HOSPITAL,3249 SOUTH OAK PARK AVENUE,IL,60402,"41.832143,-87.791716",cook,
140058,PASSAVANT AREA HOSPITAL,1600 W WALNUT ST,IL,62650,"39.746872,-90.259607",morgan,
140059,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,IL,62052,"39.110403,-90.343118",jersey,
140062,PALOS COMMUNITY HOSPITAL,12251 SOUTH 80TH AVENUE,IL,60463,"41.668999,-87.814145",cook,
140063,RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,IL,60304,"41.878566,-87.803066",cook,
140064,ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,IL,61401,"40.988202,-90.363758",knox,
140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,IL,60525,"41.796662,-87.886265",cook,
140067,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,IL,61637,"40.70189,-89.590782",peoria,
140068,ROSELAND COMMUNITY HOSPITAL,45 W 111TH STREET,IL,60628,"41.692307,-87.625387",cook,
140077,TOUCHETTE REGIONAL HOSPITAL INC,5900 BOND AVENUE,IL,62207,"38.570567,-90.107692",st clair,
140080,RHC ST FRANCIS HOSPITAL,355 RIDGE AVE,IL,60202,"42.024646,-87.683963",cook,
140082,LOUIS A WEISS MEMORIAL HOSPITAL,4646 N MARINE DRIVE,IL,60640,"41.96678,-87.649462",cook,
140083,LORETTO HOSPITAL,645 SOUTH CENTRAL AVE,IL,60644,"41.872153,-87.763604",cook,
140084,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,IL,60085,"42.378192,-87.832523",lake,
140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,IL,60637,"41.788313,-87.604566",cook,
140089,MC DONOUGH DISTRICT HOSPITAL,525 EAST GRANT STREET,IL,61455,"40.447928,-90.665774",mcdonough,
140091,CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,IL,61801,"40.11692,-88.214825",champaign,
140093,PROVENA UNITED SAMARITANS MEDCTR-LOGAN,812 N LOGAN,IL,61832,"40.138104,-87.645684",vermilion,
140095,SAINT ANTHONY HOSPITAL,2875 WEST 19TH STREET,IL,60623,"41.855127,-87.698127",cook,
140100,MIDWESTERN REGION MED CENTER,2520 ELISHA AVENUE,IL,60099,"42.448768,-87.827666",lake,
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,IL,60450,"41.369109,-88.425495",grundy,
140103,ST BERNARD HOSPITAL,326 W 64TH ST,IL,60621,"41.778603,-87.633047",cook,
140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,1100 EAST NORRIS DRIVE,IL,61350,"41.35774,-88.824195",la salle,
140113,PROVENA COVENANT MEDICAL CENTER- URBANA,1400 WEST PARK AVENUE,IL,61801,"40.117946,-88.227495",champaign,
140114,SWEDISH COVENANT HOSPITAL,5145 N CALIFORNIA AVE,IL,60625,"41.975224,-87.698167",cook,
140115,THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD,IL,60613,"41.954734,-87.651524",cook,
140116,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,IL,60050,"42.31769,-88.278873",mchenry,
140117,RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVENUE,IL,60631,"41.987827,-87.81437",cook,
140118,METROSOUTH MEDICAL CENTER,12935 S GREGORY,IL,60406,"41.658341,-87.677416",cook,
140119,RUSH UNIVERSITY MEDICAL CENTER,1653 WEST CONGRESS PARKWAY,IL,60612,"41.875168,-87.667598",cook,
140120,PEKIN MEMORIAL HOSPITAL,600 SOUTH 13TH STREET,IL,61554,"40.562987,-89.632815",tazewell,
140122,HINSDALE HOSPITAL,120 NORTH OAK ST,IL,60521,"41.805609,-87.920693",cook,
140124,JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,IL,60612,"41.873588,-87.674275",cook,
140125,GATEWAY REGIONAL MEDICAL CENTER,2100 MADISON AVENUE,IL,62040,"38.700844,-90.14327",madison,
140127,BROMENN HEALTHCARE,1304 FRANKLIN AVENUE,IL,61761,"40.496352,-88.991047",mclean,
140130,LAKE FOREST HOSPITAL,660 N WESTMORELAND ROAD,IL,60045,"42.252852,-87.865299",lake,
140133,HOLY CROSS HOSPITAL,2701 W 68TH STREET,IL,60629,"41.76905,-87.692415",cook,
140135,DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,IL,62526,"39.866619,-88.961354",macon,
140137,GREENVILLE REGIONAL HOSPITAL,200 HEALTHCARE DR,IL,62246,"38.902289,-89.411009",bond,
140143,ST MARGARETS HOSPITAL,600 E 1ST ST,IL,61362,"41.328921,-89.193075",bureau,
140145,ST JOSEPHS HOSPITAL,9515 HOLY CROSS LN,IL,62230,"38.626075,-89.523358",clinton,
140147,RICHLAND MEMORIAL HOSPITAL,800 EAST LOCUST,IL,62450,"38.735036,-88.077077",richland,
140148,MEMORIAL MEDICAL CENTER,701 N FIRST ST,IL,62781,"39.809683,-89.656041",sangamon,
140150,UNIVERSITY OF ILLINOIS HOSPITAL,1740 WEST TAYLOR ST SUITE 1400,IL,60612,"41.869709,-87.670504",cook,
140151,SACRED HEART HOSPITAL,3240 W FRANKLIN BLVD,IL,60624,"41.890611,-87.708027",cook,
140155,PROVENA ST MARYS HOSPITAL,500 W COURT ST,IL,60901,"41.120499,-87.87204",kankakee,
140158,MERCY HOSPITAL AND MEDICAL CENTER,2525 S MICHIGAN AVE,IL,60616,"41.846697,-87.621385",cook,
140160,FHN MEMORIAL HOSPITAL,1045 WEST STEPHENSON STREET,IL,61032,"42.295828,-89.637403",stephenson,
140161,SAINT JAMES HOSPITAL,2500 WEST REYNOLDS STREET,IL,61764,"40.873354,-88.676151",livingston,
140162,ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,IL,61701,"40.482537,-88.955246",mclean,
140164,MEMORIAL HOSPITAL OF CARBONDALE,405 W JACKSON,IL,62902,"37.727893,-89.22081",jackson,
140166,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,IL,62521,"39.827713,-88.931704",macon,
140167,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN STREET,IL,60970,"40.765607,-87.732646",iroquois,
140172,FRANCISCAN ST JAMES HEALTH,20201 S CRAWFORD AVENUE,IL,60461,"41.522864,-87.711295",cook,
140174,PROVENA MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,IL,60506,"41.785559,-88.325726",kane,
140176,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL,3701 DOTY ROAD,IL,60098,"42.275581,-88.400856",mchenry,
140177,JACKSON PARK HOSPITAL,7531 S STONY ISLAND AVE,IL,60649,"41.757676,-87.58513",cook,
140179,LITTLE COMPANY OF MARY HOSPITAL,2800 W 95TH ST,IL,60805,"41.721393,-87.692863",cook,
140180,ST MARY & ELIZABETH MED CTR-DIVISION CAMPUS,2233 W DIVISION ST,IL,60622,"41.902351,-87.683302",cook,
140181,SOUTH SHORE HOSPITAL,8012 SOUTH CRANDON AVENUE,IL,60617,"41.749425,-87.569212",cook,
140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 WEST WELLINGTON AVENUE,IL,60657,"41.936783,-87.651343",cook,
140184,HEARTLAND REGIONAL MEDICAL CENTER,3333 W DE YOUNG,IL,62959,"37.744917,-88.995073",williamson,
140185,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,IL,62226,"38.550264,-90.021491",st clair,
140186,RIVERSIDE MEDICAL CENTER,350 N WALL ST,IL,60901,"41.124733,-87.882214",kankakee,
140187,ST ELIZABETH HOSPITAL,211 S THIRD ST,IL,62220,"38.511089,-89.989258",st clair,
140189,SARAH BUSH LINCOLN HEALTH CENTER,1000 HEALTH CENTER DRIVE P O BOX 372,IL,61938,"39.488618,-88.275808",coles,
140191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,IL,60426,"41.607243,-87.659598",cook,
140197,METHODIST HOSPITAL OF CHICAGO,5025 N PAULINA STREET,IL,60640,"41.973205,-87.670811",cook,
140200,ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,IL,60126,"41.864145,-87.935747",du page,
140202,ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,IL,60048,"42.274495,-87.951606",lake,
140206,NORWEGIAN-AMERICAN HOSPITAL,1044 N FRANCISCO AVE,IL,60622,"41.900789,-87.699298",cook,
140208,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,IL,60453,"41.721989,-87.732829",cook,
140209,METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,IL,61636,"40.700781,-89.595294",peoria,
140210,HARRISBURG MEDICAL CENTER,100 DOCTOR WARREN TUTTLE DR,IL,62946,"37.730881,-88.524833",saline,
140211,DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,IL,60134,"41.885977,-88.343213",kane,
140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,IL,60451,"41.544687,-87.983222",will,
140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,IL,60123,"42.035345,-88.325858",kane,
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,IL,60068,"42.038478,-87.847611",cook,
140224,SAINT JOSEPH HOSPITAL,2900 NORTH LAKE SHORE DRIVE,IL,60657,"41.933882,-87.637262",cook,
140228,SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,IL,61104,"42.266213,-89.073607",winnebago,
140231,EDWARD HOSPITAL,801 SOUTH WASHINGTON,IL,60540,"41.761138,-88.150056",du page,
140233,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,IL,61108,"42.269784,-89.007471",winnebago,
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,925 WEST ST,IL,61354,"41.32898,-89.124353",la salle,
140239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,IL,61103,"42.298291,-89.099064",winnebago,
140240,WESTLAKE COMMUNITY HOSPITAL,1225 LAKE ST,IL,60160,"41.891647,-87.848386",cook,
140242,CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,IL,60190,"41.87283,-88.156924",du page,
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,17800 S KEDZIE AVE,IL,60429,"41.56645,-87.697284",cook,
140251,OUR LADY OF THE RESURRECTION MED CTR,5645 W ADDISON,IL,60634,"41.945427,-87.767731",cook,
140252,NORTHWEST COMMUNITY HOSPITAL,800 W CENTRAL ROAD,IL,60005,"42.067357,-87.993577",cook,
140258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,IL,60007,"42.004684,-88.016638",cook,
140275,GENESIS MEDICAL CENTER ILLINI CAMPUS,801 ILLINI DRIVE,IL,61282,"41.494327,-90.418511",rock island,
140276,LOYOLA UNIVERSITY MEDICAL CENTER,2160 S 1ST AVENUE,IL,60153,"41.858441,-87.835825",cook,
140280,TRINITY ROCK ISLAND,2701 17TH ST,IL,61201,"41.482628,-90.57066",rock island,
140281,NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,IL,60611,"41.894626,-87.620986",cook,
140286,KISHWAUKEE COMMUNITY HOSPITAL,ONE KISH HOSPITAL DRIVE,IL,60115,"41.962823,-88.72384",de kalb,
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,3815 HIGHLAND AVENUE,IL,60515,"41.817932,-88.009037",du page,
140289,ANDERSON HOSPITAL,6800 STATE ROUTE 162,IL,62062,"38.738184,-89.947281",madison,
140290,ST ALEXIUS MEDICAL CENTER,1555 N BARRINGTON RD,IL,60194,"42.052978,-88.144424",cook,
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,IL,60010,"42.190534,-88.123428",lake,
140292,ADVENTIST GLENOAKS,701 WINTHROP AVENUE,IL,60139,"41.914654,-88.057238",du page,
140294,CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK ROAD,IL,62864,"38.312231,-88.936769",jefferson,
140300,PROVIDENT HOSPITAL OF CHICAGO,500 E 51ST ST,IL,60615,"41.802617,-87.613593",cook,
140301,OAK FOREST HOSPITAL,159TH & CICERO AVENUE,IL,60452,"41.603307,-87.736486",cook,
140304,ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BOULEVARD,IL,60440,"41.680731,-88.083622",will,
150001,JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,IN,46131,"39.479543,-86.076877",johnson,
150002,METHODIST HOSPITALS INC,600 GRANT ST,IN,46402,"41.599418,-87.357748",lake,
150003,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL,1501 HARTFORD ST,IN,47904,"40.427133,-86.879499",tippecanoe,
150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND,5454 HOHMAN AVE,IN,46320,"41.615031,-87.522674",lake,
150005,HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,IN,46122,"39.76255,-86.50165",hendricks,
150006,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL,1007 LINCOLNWAY,IN,46350,"41.61062,-86.725075",la porte,
150007,HOWARD REGIONAL HEALTH SYSTEM,3500 S LAFOUNTAIN ST,IN,46904,"40.447071,-86.125245",howard,
150008,ST CATHERINE HOSPITAL INC,4321 FIR ST,IN,46312,"41.634663,-87.449009",lake,
150009,CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,IN,47130,"38.282481,-85.749119",clark,
