Provider Id,Provider Name,Provider City,Provider State,County,povertyrate,Weighted Poverty Rate(r=50),WtedCharge,Latitude,Longitude
140145,ST JOSEPHS HOSPITAL,BREESE,IL,clinton,9.1,15.055286347959239,0.50279918,38.626075,-89.523358
140147,RICHLAND MEMORIAL HOSPITAL,OLNEY,IL,richland,14.7,14.004222939127521,0.755997162,38.735036,-88.077077
140148,MEMORIAL MEDICAL CENTER,SPRINGFIELD,IL,sangamon,16,13.44572941277386,0.790831647,39.809683,-89.656041
140150,UNIVERSITY OF ILLINOIS HOSPITAL,CHICAGO,IL,cook,17.8,12.407805309532396,1.15964807,41.869709,-87.670504
140151,SACRED HEART HOSPITAL,CHICAGO,IL,cook,17.8,11.844366908621017,0.913892332,41.890611,-87.708027
140155,PROVENA ST MARYS HOSPITAL,KANKAKEE,IL,kankakee,16.4,12.006087729451032,1.284565479,41.120499,-87.87204
140158,MERCY HOSPITAL AND MEDICAL CENTER,CHICAGO,IL,cook,17.8,13.322509411701466,0.650671883,41.846697,-87.621385
140160,FHN MEMORIAL HOSPITAL,FREEPORT,IL,stephenson,14.5,12.45568178000495,0.699332665,42.295828,-89.637403
140161,SAINT JAMES HOSPITAL,PONTIAC,IL,livingston,12,10.120595816084258,0.848933743,40.873354,-88.676151
140162,ST JOSEPH MEDICAL CENTER,BLOOMINGTON,IL,mclean,15.1,12.97589828865717,1.027282841,40.482537,-88.955246
140164,MEMORIAL HOSPITAL OF CARBONDALE,CARBONDALE,IL,jackson,33.7,19.11369152866405,0.647126807,37.727893,-89.22081
140166,ST MARYS HOSPITAL,DECATUR,IL,macon,14.8,13.684838003236678,0.651757881,39.827713,-88.931704
140167,IROQUOIS MEMORIAL HOSPITAL,WATSEKA,IL,iroquois,13.3,13.937542004036343,0.391835956,40.765607,-87.732646
140172,FRANCISCAN ST JAMES HEALTH,OLYMPIA FIELDS,IL,cook,17.8,12.380671764594293,0.920246766,41.522864,-87.711295
140174,PROVENA MERCY MEDICAL CENTER,AURORA,IL,kane,12.6,10.506353623820523,1.388063204,41.785559,-88.325726
140176,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL,WOODSTOCK,IL,mchenry,8,12.675928549924553,0.845176169,42.275581,-88.400856
140177,JACKSON PARK HOSPITAL,CHICAGO,IL,cook,17.8,13.342291590647923,1.240901916,41.757676,-87.58513
140179,LITTLE COMPANY OF MARY HOSPITAL,EVERGREEN PARK,IL,cook,17.8,12.309062135589313,1.014860726,41.721393,-87.692863
140180,ST MARY & ELIZABETH MED CTR-DIVISION CAMPUS,CHICAGO,IL,cook,17.8,11.977381099164639,1.287777927,41.902351,-87.683302
140181,SOUTH SHORE HOSPITAL,CHICAGO,IL,cook,17.8,13.34788538452026,0.646464704,41.749425,-87.569212
140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,CHICAGO,IL,cook,17.8,12.203547843142116,1.232704375,41.936783,-87.651343
140184,HEARTLAND REGIONAL MEDICAL CENTER,MARION,IL,williamson,16,18.7793409372222,0.967262106,37.744917,-88.995073
140185,MEMORIAL HOSPITAL,BELLEVILLE,IL,st clair,19.1,12.862742137684227,0.793256953,38.550264,-90.021491
140186,RIVERSIDE MEDICAL CENTER,KANKAKEE,IL,kankakee,16.4,12.003977156723982,0.856556516,41.124733,-87.882214
140187,ST ELIZABETH HOSPITAL,BELLEVILLE,IL,st clair,19.1,13.272617021235343,0.670493195,38.511089,-89.989258
140189,SARAH BUSH LINCOLN HEALTH CENTER,MATTOON,IL,coles,21.8,13.519557988916043,0.635568755,39.488618,-88.275808
140191,INGALLS MEMORIAL HOSPITAL,HARVEY,IL,cook,17.8,12.394079201341004,0.905151247,41.607243,-87.659598
140197,METHODIST HOSPITAL OF CHICAGO,CHICAGO,IL,cook,17.8,12.196549652974491,0.718085033,41.973205,-87.670811
140200,ELMHURST MEMORIAL HOSPITAL,ELMHURST,IL,du page,7.8,11.934426675114553,1.25214133,41.864145,-87.935747
140202,ADVOCATE CONDELL MEDICAL CENTER,LIBERTYVILLE,IL,lake,11.1,12.385269570337474,1.301701864,42.274495,-87.951606
140206,NORWEGIAN-AMERICAN HOSPITAL,CHICAGO,IL,cook,17.8,11.318588939735877,0.970230387,41.900789,-87.699298
140208,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,OAK LAWN,IL,cook,17.8,12.291142292886553,0.959867092,41.721989,-87.732829
140209,METHODIST MEDICAL CENTER OF ILLINOIS,PEORIA,IL,peoria,18.3,12.45365660630547,0.975978633,40.700781,-89.595294
140210,HARRISBURG MEDICAL CENTER,HARRISBURG,IL,saline,20.8,18.54988440052088,0.527286244,37.730881,-88.524833
140211,DELNOR COMMUNITY HOSPITAL,GENEVA,IL,kane,12.6,10.52421083241924,1.210170249,41.885977,-88.343213
140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,NEW LENOX,IL,will,8.4,12.305378814666343,0.816435796,41.544687,-87.983222
140217,PROVENA - SAINT JOSEPH HOSPITAL,ELGIN,IL,kane,12.6,11.575921155880541,1.292936589,42.035345,-88.325858
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,PARK RIDGE,IL,cook,17.8,12.222823313072771,0.938549328,42.038478,-87.847611
140224,SAINT JOSEPH HOSPITAL,CHICAGO,IL,cook,17.8,12.207634664036524,0.789360709,41.933882,-87.637262
140228,SWEDISH AMERICAN HOSPITAL,ROCKFORD,IL,winnebago,19.1,12.919473718028678,1.129406119,42.266213,-89.073607
140231,EDWARD HOSPITAL,NAPERVILLE,IL,du page,7.8,11.746022753695877,1.019834047,41.761138,-88.150056
140233,SAINT ANTHONY MEDICAL CENTER,ROCKFORD,IL,winnebago,19.1,12.739344435297422,0.954486397,42.269784,-89.007471
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,PERU,IL,la salle,11.7,10.28076811330277,0.777535577,41.32898,-89.124353
140239,ROCKFORD MEMORIAL HOSPITAL,ROCKFORD,IL,winnebago,19.1,12.923891634598442,0.888704006,42.298291,-89.099064
140240,WESTLAKE COMMUNITY HOSPITAL,MELROSE PARK,IL,cook,17.8,11.952639222203398,1.173019653,41.891647,-87.848386
140242,CENTRAL DUPAGE HOSPITAL,WINFIELD,IL,du page,7.8,10.744571307881769,1.379994191,41.87283,-88.156924
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,HAZEL CREST,IL,cook,17.8,12.383669033119354,0.867719536,41.56645,-87.697284
140251,OUR LADY OF THE RESURRECTION MED CTR,CHICAGO,IL,cook,17.8,12.008858791163808,1.098466565,41.945427,-87.767731
140252,NORTHWEST COMMUNITY HOSPITAL,ARLINGTON HEIGH,IL,cook,17.8,11.47719973331793,0.95799371,42.067357,-87.993577
140258,ALEXIAN BROTHERS MEDICAL CENTER,ELK GROVE VILLA,IL,cook,17.8,10.972750388949592,1.18662162,42.004684,-88.016638
140275,GENESIS MEDICAL CENTER ILLINI CAMPUS,SILVIS,IL,rock island,14.1,12.646196463071684,0.586453517,41.494327,-90.418511
140276,LOYOLA UNIVERSITY MEDICAL CENTER,MAYWOOD,IL,cook,17.8,11.751712135877932,0.810864921,41.858441,-87.835825
140280,TRINITY ROCK ISLAND,ROCK ISLAND,IL,rock island,14.1,12.727269287979157,0.535901731,41.482628,-90.57066
140281,NORTHWESTERN MEMORIAL HOSPITAL,CHICAGO,IL,cook,17.8,12.001855235773794,1.32629273,41.894626,-87.620986
140286,KISHWAUKEE COMMUNITY HOSPITAL,DEKALB,IL,de kalb,11.6,11.132781499651866,1.036114272,41.962823,-88.72384
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,DOWNERS GROVE,IL,du page,7.8,11.782605350270053,1.037808605,41.817932,-88.009037
140289,ANDERSON HOSPITAL,MARYVILLE,IL,madison,14,12.980857098774845,0.674111613,38.738184,-89.947281
140290,ST ALEXIUS MEDICAL CENTER,HOFFMAN ESTATES,IL,cook,17.8,11.466101477932536,0.919980478,42.052978,-88.144424
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,BARRINGTON,IL,lake,11.1,11.484491364242238,0.82503451,42.190534,-88.123428
140292,ADVENTIST GLENOAKS,GLENDALE HEIGHT,IL,du page,7.8,11.474060135805669,1.115681913,41.914654,-88.057238
140294,CROSSROADS COMMUNITY HOSPITAL,MOUNT VERNON,IL,jefferson,17.6,16.62198013123799,1.102411387,38.312231,-88.936769
140300,PROVIDENT HOSPITAL OF CHICAGO,CHICAGO,IL,cook,17.8,13.329159614645969,0.343270312,41.802617,-87.613593
140301,OAK FOREST HOSPITAL,OAK FOREST,IL,cook,17.8,12.523772048565188,0.648951009,41.603307,-87.736486
140304,ADVENTIST BOLINGBROOK HOSPITAL,BOLINGBROOK,IL,will,8.4,11.76476426149665,1.030314734,41.680731,-88.083622
150001,JOHNSON MEMORIAL HOSPITAL,FRANKLIN,IN,johnson,9.3,12.892403225335997,0.707979377,39.479543,-86.076877
150002,METHODIST HOSPITALS INC,GARY,IN,lake,19.3,14.397744020081932,0.730002262,41.599418,-87.357748
150003,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL,LAFAYETTE,IN,tippecanoe,21.4,13.278391991125323,0.715917872,40.427133,-86.879499
150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND,HAMMOND,IN,lake,19.3,12.83123820188712,0.791845245,41.615031,-87.522674
150005,HENDRICKS REGIONAL HEALTH,DANVILLE,IN,hendricks,5.6,13.320734403908382,0.645630064,39.76255,-86.50165
150006,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL,LA PORTE,IN,la porte,17.3,15.401389768166185,1.027254956,41.61062,-86.725075
150007,HOWARD REGIONAL HEALTH SYSTEM,KOKOMO,IN,howard,17.3,14.151168351905927,0.653012456,40.447071,-86.125245
150008,ST CATHERINE HOSPITAL INC,EAST CHICAGO,IN,lake,19.3,14.378604517723684,0.656035931,41.634663,-87.449009
150009,CLARK MEMORIAL HOSPITAL,JEFFERSONVILLE,IN,clark,13,14.710488368829132,0.591732742,38.282481,-85.749119
150010,ST JOSEPH HOSPITAL & HEALTH CENTER INC,KOKOMO,IN,howard,17.3,14.509022440877802,0.842417855,40.486303,-86.156754
150011,MARION GENERAL HOSPITAL,MARION,IN,grant,17.4,14.743506393192469,0.559177881,40.564681,-85.665463
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,MISHAWAKA,IN,st joseph,19.5,15.724134861384645,0.73926422,41.706507,-86.174126
150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,MICHIGAN CITY,IN,la porte,17.3,15.898312746882297,0.705912653,41.706487,-86.901079
150017,LUTHERAN HOSPITAL OF INDIANA,FORT WAYNE,IN,allen,17.2,13.25655110823441,1.018427873,41.039087,-85.249897
150018,ELKHART GENERAL HOSPITAL,ELKHART,IN,logan,13.6,12.900597321966135,0.715705513,40.031497,-89.484182
150021,PARKVIEW REGIONAL MEDICAL CENTER,FORT WAYNE,IN,allen,17.2,12.969116500220807,0.795866864,41.188456,-85.101647
150022,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,CRAWFORDSVILLE,IN,montgomery,14.8,13.388527012826595,0.759627964,40.064656,-86.908229
150023,UNION HOSPITAL INC,TERRE HAUTE,IN,vigo,19.2,15.107449917015627,0.767122378,39.48566,-87.408641
150024,WILLIAM N WISHARD MEMORIAL HOSPITAL,INDIANAPOLIS,IN,marion,21.3,13.456076314194464,0.575991947,39.780358,-86.176428
150026,IU HEALTH GOSHEN HOSPITAL,GOSHEN,IN,elkhart,18.3,15.17987672730088,0.773743318,41.56341,-85.830526
150030,HENRY COUNTY MEMORIAL HOSPITAL,NEW CASTLE,IN,henry,18.4,15.226435529193319,0.829773996,39.943402,-85.363057
150033,FRANCISCAN ST FRANCIS HEALTH - BEECH GROVE,BEECH GROVE,IN,marion,21.3,13.268218221657392,0.790289321,39.724359,-86.100215
150034,ST MARY MEDICAL CENTER INC,HOBART,IN,lake,19.3,14.698734436942441,0.694477184,41.512537,-87.261329
150035,PORTER VALPARAISO HOSPITAL,VALPARAISO,IN,porter,10.8,15.561001138089173,1.018336377,41.467098,-87.051087
150037,HANCOCK REGIONAL HOSPITAL,GREENFIELD,IN,hancock,7.5,14.096198296848204,0.57435465,39.794902,-85.767705
150038,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC,MARTINSVILLE,IN,morgan,11.1,13.314427378177754,0.853685074,39.426276,-86.40515
150042,GOOD SAMARITAN HOSPITAL,VINCENNES,IN,knox,19.7,13.610040925765947,1.143510771,38.672735,-87.533127
150044,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES,NEW ALBANY,IN,floyd,12.8,14.931751292669222,0.671130919,38.301738,-85.834286
150045,DEKALB HEALTH,AUBURN,IN,de kalb,13.1,13.338657508575997,0.688358581,41.368804,-85.035119
150046,TERRE HAUTE REGIONAL HOSPITAL,TERRE HAUTE,IN,vigo,19.2,14.832202012213422,1.059249486,39.419512,-87.408979
150047,ST JOSEPH HOSPITAL,FORT WAYNE,IN,allen,17.2,12.913018975626224,1.032280344,41.077924,-85.149569
150048,REID HOSPITAL & HEALTH CARE SERVICES,RICHMOND,IN,wayne,21.1,15.433668687568296,0.513290437,39.864383,-84.88387
150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,BLOOMINGTON,IN,monroe,24.7,14.384747560329794,0.7200891,39.160006,-86.540382
150056,INDIANA UNIVERSITY HEALTH,INDIANAPOLIS,IN,marion,21.3,13.456156131753787,1.110001099,39.789374,-86.162335
150057,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,MOORESVILLE,IN,morgan,11.1,12.835187103580042,0.788204845,39.60768,-86.355748
150058,MEMORIAL HOSPITAL OF SOUTH BEND,SOUTH BEND,IN,st joseph,19.5,15.453214757776342,0.890728899,41.684026,-86.252051
150059,RIVERVIEW HOSPITAL,NOBLESVILLE,IN,hamilton,4.6,13.908164180710376,0.706430213,40.046025,-86.023438
150061,DAVIESS COMMUNITY HOSPITAL,WASHINGTON,IN,daviess,15,14.169455616812773,0.407752831,38.658681,-87.160319
150064,FAYETTE REGIONAL HEALTH SYSTEM,CONNERSVILLE,IN,fayette,21.5,15.290446262283012,0.595399032,39.656367,-85.132664
150065,SCHNECK MEDICAL CENTER,SEYMOUR,IN,jackson,14.1,14.656314300532575,0.591907016,38.955425,-85.892325
150069,"KING'S DAUGHTERS' HOSPITAL AND HEALTH SERVICES,THE",MADISON,IN,jefferson,14.3,14.609490446431993,0.612652764,38.738579,-85.381364
150072,MEMORIAL HOSPITAL,LOGANSPORT,IN,cass,14.7,14.274160808432947,0.793256953,40.763244,-86.361619
150074,COMMUNITY HOSPITAL EAST,INDIANAPOLIS,IN,marion,21.3,13.883895309600497,0.742946562,39.787246,-86.074968
150075,BLUFFTON REGIONAL MEDICAL CENTER,BLUFFTON,IN,wells,10.2,14.295901486636685,0.832968216,40.737411,-85.17115
150076,SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH,PLYMOUTH,IN,marshall,13.3,14.236554443083122,0.608518412,41.333409,-86.332342
150082,DEACONESS HOSPITAL INC,EVANSVILLE,IN,vanderburgh,15.5,14.810413563125282,0.814710252,37.983084,-87.571256
150084,ST VINCENT HOSPITAL & HEALTH SERVICES,INDIANAPOLIS,IN,marion,21.3,13.77739900666277,0.983144689,39.908871,-86.195932
150086,DEARBORN COUNTY HOSPITAL,LAWRENCEBURG,IN,dearborn,8.9,14.481281751630362,0.644486977,39.111381,-84.883428
150088,SAINT JOHN'S HEALTH SYSTEM,ANDERSON,IN,madison,18.9,14.705681804431086,0.799370623,40.095567,-85.681441
150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,MUNCIE,IN,delaware,23,15.014865403512957,0.971480815,40.196898,-85.414628
150090,FRANCISCAN ST MARGARET HEALTH - DYER,DYER,IN,lake,19.3,12.783700141101146,0.863353325,41.492657,-87.524423
150091,PARKVIEW HUNTINGTON HOSPITAL,HUNTINGTON,IN,huntington,11.7,14.185726173450316,0.675595476,40.905759,-85.488548
150097,MAJOR HOSPITAL,SHELBYVILLE,IN,shelby,12.7,13.894099329417983,0.750664537,39.525065,-85.780923
150100,ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,EVANSVILLE,IN,vanderburgh,15.5,15.171302143912197,0.757922755,37.962775,-87.504902
150101,PARKVIEW WHITLEY HOSPITAL,COLUMBIA CITY,IN,whitley,9.3,13.91733448365395,0.676624074,41.158229,-85.464897
150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,KNOX,IN,starke,16.9,14.778101936288206,0.799575286,41.288089,-86.621945
150104,WITHAM HEALTH SERVICES,LEBANON,IN,boone,8.1,12.954215015390579,0.732431508,40.077207,-86.472978
150109,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST,LAFAYETTE,IN,tippecanoe,21.4,12.769728457374285,0.899046401,40.394038,-86.834498
150112,COLUMBUS REGIONAL HOSPITAL,COLUMBUS,IN,bartholomew,12.7,14.43474122847373,0.58084336,39.216513,-85.895924
150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,ANDERSON,IN,madison,18.9,15.380875622496351,0.603255774,40.130361,-85.69325
150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,JASPER,IN,dubois,8.3,14.218904847467083,0.382186134,38.394992,-86.940895
150125,COMMUNITY HOSPITAL,MUNSTER,IN,lake,19.3,12.784476132125047,0.713248051,41.550626,-87.506253
150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,CROWN POINT,IN,lake,19.3,13.965047292190794,0.698152994,41.395518,-87.367211
150128,COMMUNITY HOSPITAL SOUTH,INDIANAPOLIS,IN,marion,21.3,13.121180515025461,0.72065203,39.636554,-86.132546
150129,WESTVIEW HOSPITAL,INDIANAPOLIS,IN,marion,21.3,13.957617588985599,1.071915899,39.819985,-86.223628
150133,KOSCIUSKO COMMUNITY HOSPITAL,WARSAW,IN,kosciusko,11.3,14.092347328920889,1.061878262,41.248203,-85.828287
150146,PARKVIEW NOBLE HOSPITAL,KENDALLVILLE,IN,noble,13.1,13.989987423239386,0.656770938,41.448027,-85.295743
150150,DUPONT HOSPITAL LLC,FORT WAYNE,IN,allen,17.2,12.96881877725753,0.997204862,41.175304,-85.108842
150153,ST VINCENT HEART CENTER OF INDIANA LLC,INDIANAPOLIS,IN,hamilton,4.6,13.780995564214699,0.839545117,39.939324,-86.159195
150154,INDIANA HEART HOSPITAL THE,INDIANAPOLIS,IN,marion,21.3,13.504027008642801,0.789654941,39.901857,-86.044774
150157,ST VINCENT CARMEL HOSPITAL INC,CARMEL,IN,hamilton,4.6,13.784877294592595,0.91415478,39.982751,-86.143426
150158,IU HEALTH WEST HOSPITAL,AVON,IN,hendricks,5.6,13.750116195603736,0.927766986,39.779959,-86.340169
150160,INDIANA ORTHOPAEDIC HOSPITAL LLC,INDIANAPOLIS,IN,marion,21.3,13.608776378395937,0.638820076,39.908231,-86.267139
150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,CARMEL,IN,hamilton,4.6,13.782289860116983,0.917740126,39.959301,-86.160163
150162,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,INDIANAPOLIS,IN,marion,21.3,13.530373168973965,0.831938554,39.649882,-86.082596
150163,SAINT CATHERINE REGIONAL HOSPITAL,CHARLESTOWN,IN,clark,13,14.879720125070353,0.519070441,38.473953,-85.669894
150164,MONROE HOSPITAL,BLOOMINGTON,IN,monroe,24.7,14.456386703423703,0.876789005,39.12068,-86.571746
150165,FRANCISCAN PHYSICIANS HOSPITAL LLC,MUNSTER,IN,lake,19.3,12.783916399305575,0.739768998,41.53799,-87.512047
150166,PINNACLE HOSPITAL,CROWN POINT,IN,lake,19.3,14.040706150005285,0.890595375,41.44813,-87.328449
150167,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,FORT WAYNE,IN,allen,17.2,12.969167068883287,1.003601382,41.188952,-85.10252
150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,FT WAYNE,IN,allen,17.2,13.503011619005619,0.960467137,41.040002,-85.249816
150169,COMMUNITY HOSPITAL NORTH,INDIANAPOLIS,IN,marion,21.3,13.504406207445035,0.712245481,39.901108,-86.039507
150172,PHYSICIANS' MEDICAL CENTER LLC,NEW ALBANY,IN,floyd,12.8,14.788060201842274,0.641608073,38.339934,-85.828122
150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,LAFAYETTE,IN,tippecanoe,21.4,12.393325653948256,0.992041065,40.400567,-86.806713
150175,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,NEWBURGH,IN,warrick,8.7,15.165151640982344,0.622228896,37.974807,-87.44457
150176,KENTUCKIANA MEDICAL CENTER LLC,CLARKSVILLE,IN,clark,13,14.628847297407354,0.701652844,38.333351,-85.751662
150177,UNITY MEDICAL AND SURGICAL HOSPITAL,MISHAWAKA,IN,st joseph,19.5,15.723197965943633,0.542421668,41.701334,-86.178139
160001,MARSHALLTOWN MEDICAL & SURGICAL CENTER,MARSHALLTOWN,IA,marshall,13.4,12.049575090695317,0.575998272,42.047907,-92.906412
160005,ST ANTHONY REGIONAL HOSPITAL,CARROLL,IA,carroll,9.5,11.463287352526386,0.63915405,42.056425,-94.866036
160008,KEOKUK AREA HOSPITAL,KEOKUK,IA,lee,15.5,15.595761203740665,0.480113772,40.406957,-91.388182
160013,TRINITY MUSCATINE,MUSCATINE,IA,muscatine,13.4,12.806384957106072,0.643890096,41.433172,-91.054522
160016,TRINITY REGIONAL MEDICAL CENTER,FORT DODGE,IA,webster,15.4,12.010990865671246,0.663643385,42.492124,-94.192742
160024,IOWA LUTHERAN HOSPITAL,DES MOINES,IA,polk,12.5,11.630842976436508,0.766333341,41.602192,-93.609799
160028,ALEGENT HEALTH MERCY HOSPITAL,COUNCIL BLUFFS,IA,pottawattamie,14.5,10.415895134990624,0.961502134,41.268637,-95.839475
160029,MERCY HOSPITAL,IOWA CITY,IA,johnson,17.5,12.087472767243996,0.854705154,41.664118,-91.528466
160030,MARY GREELEY MEDICAL CENTER,AMES,IA,story,21.3,11.975163561050334,0.661086208,42.032726,-93.611741
160032,SKIFF MEDICAL CENTER,NEWTON,IA,jasper,10.8,11.737869153260824,0.51724202,41.703037,-93.051653
160033,GENESIS MEDICAL CENTER-DAVENPORT,DAVENPORT,IA,scott,13.8,12.947563004395901,0.603575003,41.541697,-90.556522
160040,SARTORI MEMORIAL HOSPITAL,CEDAR FALLS,IA,black hawk,16.4,10.977589862907216,0.548868449,42.533647,-92.45809
160045,ST LUKES HOSPITAL,CEDAR RAPIDS,IA,linn,10.6,11.336718726973197,0.698402683,41.985298,-91.660485
160047,JENNIE EDMUNDSON HOSPITAL,COUNCIL BLUFFS,IA,pottawattamie,14.5,10.416391136239302,0.759746828,41.268546,-95.834753
160057,GREAT RIVER MEDICAL CENTER,WEST BURLINGTON,IA,des moines,15.4,14.58130294994547,0.622098699,40.80966,-91.17307
160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,IOWA CITY,IA,johnson,17.5,12.08854171771735,0.996315219,41.659871,-91.54876
160064,MERCY MEDICAL CENTER-NORTH IOWA,MASON CITY,IA,cerro gordo,13.5,11.419574369373214,0.615208957,43.150633,-93.217178
160067,COVENANT MEDICAL CENTER,WATERLOO,IA,black hawk,16.4,10.84292582528444,1.569113154,42.461057,-92.346031
160069,MERCY MEDICAL CENTER-DUBUQUE,DUBUQUE,IA,dubuque,10.2,12.000887857448328,0.577819702,42.492502,-90.674608
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,CEDAR RAPIDS,IA,linn,10.6,11.337178006581414,0.648719803,41.978447,-91.655966
160080,MERCY MEDICAL CENTER-CLINTON,CLINTON,IA,clinton,13.6,12.125903263911592,0.674325413,41.861411,-90.189208
160082,IOWA METHODIST MEDICAL CENTER,DES MOINES,IA,polk,12.5,11.600517529712572,0.880820033,41.58922,-93.633576
160083,MERCY MEDICAL CENTER-DES MOINES,DES MOINES,IA,polk,12.5,11.603140574186847,0.810058668,41.598987,-93.62294
160089,OTTUMWA REGIONAL HEALTH CENTER,OTTUMWA,IA,wapello,18.9,14.790682690419192,0.52120683,41.028889,-92.389505
160101,BROADLAWNS MEDICAL CENTER,DES MOINES,IA,polk,12.5,11.603547058064326,0.432009068,41.616506,-93.64215
160104,TRINITY BETTENDORF,BETTENDORF,IA,scott,13.8,12.774548973467358,0.603513274,41.566021,-90.519828
160110,ALLEN MEMORIAL HOSPITAL,WATERLOO,IA,black hawk,16.4,10.837833841071445,0.515162291,42.526651,-92.339564
160112,SPENCER MUNICIPAL HOSPITAL,SPENCER,IA,clay,10.7,10.669902412576658,0.540443438,43.149711,-95.143344
160117,THE FINLEY HOSPITAL,DUBUQUE,IA,dubuque,10.2,12.000744961381677,0.510687679,42.496318,-90.685874
160122,FORT MADISON COMMUNITY HOSPITAL,FORT MADISON,IA,lee,15.5,15.104498206197807,0.476784945,40.624254,-91.382318
160124,LAKES REGIONAL HEALTHCARE,SPIRIT LAKE,IA,dickinson,7.9,10.966982705168881,0.500607431,43.41766,-95.1246
160146,ST LUKES REGIONAL MEDICAL CENTER,SIOUX CITY,IA,woodbury,16.7,12.476085508728223,0.667075161,42.519464,-96.405974
160147,GRINNELL REGIONAL MEDICAL CENTER,GRINNELL,IA,poweshiek,11.5,11.189427978137271,0.432199569,41.742551,-92.734457
160153,MERCY MEDICAL CENTER-SIOUX CITY,SIOUX CITY,IA,woodbury,16.7,12.47909175874395,0.661835081,42.495796,-96.400378
170001,NEWMAN REGIONAL HEALTH,EMPORIA,KS,lyon,20.3,13.814482242285951,0.597114689,38.411503,-96.195531
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,PITTSBURG,KS,crawford,22.3,19.08385341926188,0.774289894,37.380166,-94.685028
170009,SAINT JOHN HOSPITAL,LEAVENWORTH,KS,leavenworth,11.4,13.475122536062928,0.864750879,39.282406,-94.905747
170010,MERCY HOSPITAL OF KANSAS INDEPENDENCE,INDEPENDENCE,KS,montgomery,17.6,17.953340657753944,0.931436047,37.225019,-95.716939
170012,SALINA REGIONAL HEALTH CENTER,SALINA,KS,saline,14.4,12.470789056635272,0.799167886,38.833418,-97.610134
170013,HAYS MEDICAL CENTER,HAYS,KS,ellis,17.2,13.622397457415339,1.025554071,38.878486,-99.299245
